peak_id,peak_width,exon,gene,promoter,annotation,gene_name,gene_id,tss_distance,ENCODE_blacklist,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,contains_primed_enhancers,contains_active_enhancers,contains_repressed_enhancers,highly_variable,contains_primed_enhancers_2nd_and_3rd_trimester,contains_active_enhancers_2nd_and_3rd_trimester,contains_repressed_enhancers_2nd_and_3rd_trimester
chr9:107489444-107490397,954,1,1,1,exon,KLF4,ENSG00000136826,0,0,676,0.09036225,0.08650998,90.96377489640425,676.0,6.517671,0,1,0,True,0,1,0
chr9:107539397-107540150,754,0,0,0,intergenic,nan,nan,48914,0,320,0.04277503,0.041885458,95.7224969923807,320.0,5.771441,0,1,0,True,0,0,0
chr9:108412696-108413132,437,0,0,0,intergenic,nan,nan,443834,0,54,0.0072182864,0.0071923593,99.27817136746424,54.0,4.0073333,1,0,1,True,1,0,1
chr9:108569587-108569974,388,0,0,0,intergenic,nan,nan,286992,0,89,0.011896805,0.011826594,98.81031947600589,89.0,4.4998097,0,0,0,True,0,0,0
chr9:108933741-108934792,1052,1,1,1,exon,FAM206A,ENSG00000119328,0,0,444,0.059350353,0.057655845,94.06496457692822,444.0,6.0980744,0,0,0,True,0,0,0
chr9:109012083-109012711,629,0,1,0,intron,CTNNAL1,ENSG00000119326,800,0,268,0.035824087,0.03519733,96.41759123111883,268.0,5.5947113,0,1,0,True,0,1,0
chr9:109319947-109321336,1390,1,1,1,exon,EPB41L4B,ENSG00000095203,0,0,498,0.06656864,0.06444662,93.34313594439246,498.0,6.212606,0,0,1,True,0,0,1
chr9:109372172-109372928,757,0,0,0,intergenic,nan,nan,6051,0,190,0.025397673,0.025080511,97.46023258922604,190.0,5.2522736,1,0,1,True,1,0,1
chr9:109444709-109445291,583,1,1,0,exon,PTPN3,ENSG00000070159,6092,0,284,0.03796284,0.037259985,96.20371608073786,284.0,5.652489,0,1,0,True,0,0,0
chr9:109452611-109453119,509,0,1,1,promoter,PTPN3,ENSG00000070159,1226,0,328,0.043844406,0.04291044,95.6155594171902,328.0,5.7960577,0,0,0,True,0,0,0
chr9:109518615-109519226,612,0,0,0,intergenic,nan,nan,20301,0,251,0.033551663,0.033001088,96.64483357839862,251.0,5.529429,0,1,0,True,0,0,0
chr9:109523314-109523713,400,0,0,0,intergenic,nan,nan,25000,0,154,0.020585483,0.020376466,97.94145167758322,154.0,5.043425,0,0,0,True,0,0,0
chr9:109555919-109556458,540,0,0,0,intergenic,nan,nan,57605,0,373,0.049859643,0.048656482,95.01403555674376,373.0,5.924256,0,1,0,True,0,0,0
chr9:109557354-109557753,400,0,0,0,intergenic,nan,nan,59040,0,217,0.029006816,0.02859408,97.09931827295816,217.0,5.3844953,0,1,0,True,0,1,0
chr9:110047860-110048835,976,1,1,1,exon,AKAP2,ENSG00000241978,0,0,379,0.050661676,0.049420133,94.93383237535087,379.0,5.9401712,1,1,1,True,1,1,1
chr9:110196052-110196405,354,0,1,0,intron,C9orf152,ENSG00000188959,11074,0,131,0.017511029,0.017359477,98.24889720625583,131.0,4.882802,0,1,0,True,0,1,0
chr9:110213372-110213937,566,0,0,0,intergenic,nan,nan,5182,0,244,0.03261596,0.03209535,96.73840395669028,244.0,5.5012584,0,1,0,True,0,1,0
chr9:110270270-110270950,681,0,0,0,intergenic,nan,nan,13629,0,70,0.009357038,0.009313532,99.06429621708328,70.0,4.26268,0,0,0,True,0,0,0
chr9:111630857-111631766,910,1,1,1,exon,DNAJC25-GNG10,ENSG00000244115,0,0,479,0.064028874,0.062062528,93.59711268546988,479.0,6.173786,0,1,0,True,0,1,0
chr9:111662987-111663516,530,0,1,0,intron,GNG10,ENSG00000242616,1651,0,302,0.040368933,0.039575394,95.96310653655928,302.0,5.7137327,0,0,0,True,0,0,0
chr9:111896284-111897162,879,1,1,1,exon,UGCG,ENSG00000148154,0,0,412,0.05507285,0.05360982,94.49271487769016,412.0,6.0234475,0,1,0,True,0,1,0
chr9:111959506-111959957,452,0,0,0,intergenic,nan,nan,30256,0,118,0.015773293,0.015650187,98.42267076594038,118.0,4.7791233,0,1,0,True,0,1,0
chr9:111970625-111971231,607,0,0,0,intergenic,nan,nan,41375,0,231,0.030878225,0.030411085,96.91217751637484,231.0,5.4467373,0,1,0,True,0,1,0
chr9:112003068-112003496,429,0,0,0,intergenic,nan,nan,54974,0,104,0.013901885,0.01380614,98.60981152252371,104.0,4.65396,0,0,0,True,0,0,0
chr9:112041203-112042082,880,1,1,0,exon,SUSD1,ENSG00000106868,16388,0,134,0.017912043,0.017753514,98.20879561555942,134.0,4.905275,0,1,0,True,0,1,0
chr9:112174632-112175546,915,1,1,1,exon,SUSD1,ENSG00000106868,0,0,393,0.052533083,0.05119972,94.74669161876754,393.0,5.976351,0,1,0,True,0,1,0
chr9:112332860-112334258,1399,1,1,1,exon,PTBP3,ENSG00000119314,0,0,756,0.10105601,0.09626973,89.89439914449939,756.0,6.629363,0,0,0,True,0,0,0
chr9:112379368-112380443,1076,1,1,1,exon,HSDL2,ENSG00000119471,0,0,524,0.070044115,0.06769988,92.9955888250234,524.0,6.263398,0,0,0,True,0,0,0
chr9:112750258-112751690,1433,1,1,1,exon,SNX30,ENSG00000148158,0,0,389,0.051998395,0.05069159,94.8001604063628,389.0,5.966147,0,1,1,True,0,1,1
chr9:113220967-113221882,916,1,1,1,exon,SLC31A1,ENSG00000136868,0,0,478,0.0638952,0.061936893,93.61047988236868,478.0,6.1717005,0,1,0,True,0,1,0
chr9:113274919-113275848,930,1,1,1,exon,PRPF4,ENSG00000136875,0,0,441,0.05894934,0.05727723,94.10506616762466,441.0,6.09131,0,1,0,True,0,1,0
chr9:113400873-113401672,800,1,1,1,exon,ALAD,ENSG00000148218,0,0,482,0.06442989,0.062439337,93.55701109477344,482.0,6.1800165,0,1,1,True,0,1,1
chr9:113455308-113455555,248,0,1,0,intron,RGS3,ENSG00000138835,4701,0,100,0.013367197,0.013278644,98.66328031011898,100.0,4.6151204,1,0,1,True,1,0,1
chr9:113620224-113621019,796,0,0,0,intergenic,nan,nan,24751,0,240,0.032081272,0.031577416,96.79187274428551,240.0,5.484797,0,1,0,True,0,1,0
chr9:114137819-114138173,355,0,0,0,intergenic,nan,nan,17386,0,87,0.011629461,0.011562359,98.8370538698035,87.0,4.477337,0,0,0,True,0,0,0
chr9:114149701-114150195,495,0,0,0,intergenic,nan,nan,5364,0,208,0.02780377,0.027424263,97.21962304504746,208.0,5.3423343,0,0,0,True,0,0,0
chr9:114385188-114385831,644,0,1,0,intron,AKNA,ENSG00000106948,2131,0,351,0.04691886,0.04585143,95.30811388851758,351.0,5.8636312,0,1,1,True,0,1,0
chr9:114397746-114398730,985,0,0,0,intergenic,nan,nan,3340,0,420,0.056142226,0.05462286,94.38577730249966,420.0,6.042633,1,1,0,True,0,1,0
chr9:114587161-114587943,783,1,1,1,exon,ATP6V1G1,ENSG00000136888,0,0,506,0.06763802,0.065448746,93.236198369202,506.0,6.228511,0,1,0,True,0,1,0
chr9:114611056-114612278,1223,1,1,1,exon,TMEM268,ENSG00000157693,0,0,364,0.048656598,0.047509916,95.13434032883303,364.0,5.8998976,0,1,0,True,0,1,0
chr9:114894813-114895149,337,0,1,0,intron,TNFSF8,ENSG00000106952,9158,0,92,0.012297821,0.012222817,98.77021788530944,92.0,4.5325994,1,1,1,True,1,0,0
chr9:114908015-114908596,582,0,1,0,intron,TNFSF8,ENSG00000106952,3706,0,333,0.044512767,0.043550525,95.54872343269616,333.0,5.811141,1,1,0,True,0,0,0
chr9:115207076-115207389,314,0,1,0,intron,DEC1,ENSG00000173077,65257,0,45,0.006015239,0.0059972196,99.39847613955354,45.0,3.8286414,0,0,0,True,0,0,0
chr9:115845714-115846182,469,0,0,0,intergenic,nan,nan,307621,0,81,0.01082743,0.010769233,98.91725705119636,81.0,4.406719,0,0,0,True,0,0,0
chr9:115989666-115990163,498,0,0,0,intergenic,nan,nan,163640,0,168,0.02245689,0.022208447,97.75431092099988,168.0,5.1298985,0,0,0,True,0,0,0
chr9:116187771-116188000,230,1,1,0,exon,PAPPA,ENSG00000182752,33966,0,43,0.0057478948,0.0057314388,99.42521053335116,43.0,3.7841897,0,0,1,True,0,0,0
chr9:116798334-116798954,621,0,1,0,intron,ASTN2,ENSG00000148219,110990,0,84,0.011228445,0.011165874,98.87715546049994,84.0,4.4426513,0,0,0,True,0,0,0
chr9:116857403-116857646,244,0,1,0,intron,ASTN2,ENSG00000148219,170059,0,64,0.008555006,0.008518619,99.14449939847614,64.0,4.1743875,0,1,0,True,0,0,0
chr9:116940684-116941223,540,0,1,0,intron,ASTN2,ENSG00000148219,253340,0,217,0.029006816,0.02859408,97.09931827295816,217.0,5.3844953,0,0,0,True,0,0,0
chr9:116951418-116952666,1249,0,1,0,intron,ASTN2,ENSG00000148219,261886,0,211,0.028204786,0.027814355,97.17952145435105,211.0,5.3565865,0,1,0,True,0,0,0
chr9:117180873-117181441,569,0,1,0,intron,ASTN2,ENSG00000148219,33111,0,85,0.011362118,0.011298054,98.86378826360112,85.0,4.454347,0,0,0,True,0,0,0
chr9:120714153-120714843,691,1,1,1,exon,MEGF9,ENSG00000106780,0,0,427,0.05707793,0.05550843,94.292206924208,427.0,6.059123,0,1,0,True,0,1,0
chr9:120842416-120843584,1169,1,1,1,exon,PSMD5,ENSG00000095261,0,0,542,0.072450206,0.06994594,92.7549792808448,542.0,6.297109,0,1,0,True,0,1,0
chr9:120868235-120869250,1016,1,1,1,exon,PHF19,ENSG00000119403,0,0,637,0.08514904,0.08171734,91.48509557545783,637.0,6.4583383,1,0,1,True,1,0,1
chr9:121201013-121202252,1240,1,1,1,exon,RAB14,ENSG00000119396,0,0,644,0.086084746,0.082579255,91.39152519716616,644.0,6.46925,0,1,0,True,0,1,0
chr9:121267733-121268485,753,1,1,1,exon,GSN,ENSG00000148180,0,0,329,0.043978076,0.04303849,95.6021922202914,329.0,5.799093,0,1,0,True,0,1,0
chr9:121286989-121287616,628,0,1,0,intron,AL513122.1,ENSG00000283299,396,0,350,0.04678519,0.045723744,95.3214810854164,350.0,5.8607864,0,1,1,True,0,1,0
chr9:121325988-121326761,774,1,1,1,exon,AL513122.2,ENSG00000283430,0,0,544,0.07271755,0.07019519,92.72824488704718,544.0,6.300786,0,1,0,True,0,1,0
chr9:121369739-121370755,1017,1,1,1,exon,STOM,ENSG00000148175,0,0,627,0.083812326,0.080484755,91.61876754444592,627.0,6.44254,0,1,0,True,0,1,0
chr9:121510840-121511783,944,0,0,0,intergenic,nan,nan,55273,0,93,0.012431493,0.012354856,98.75685068841064,93.0,4.543295,0,0,0,True,0,0,0
chr9:121607401-121607965,565,0,1,0,intron,DAB2IP,ENSG00000136848,9132,0,249,0.03328432,0.032742392,96.67156797219624,249.0,5.521461,0,1,0,True,0,1,0
chr9:121622364-121623147,784,0,1,0,intron,DAB2IP,ENSG00000136848,24095,0,475,0.06349418,0.061559886,93.6505814730651,475.0,6.1654177,1,1,1,True,1,1,1
chr9:121718421-121718846,426,0,1,0,intron,DAB2IP,ENSG00000136848,19050,0,98,0.013099853,0.0130147915,98.6900147039166,98.0,4.59512,0,1,0,True,0,0,0
chr9:122264420-122265583,1164,1,1,1,exon,MRRF,ENSG00000148187,0,0,412,0.05507285,0.05360982,94.49271487769016,412.0,6.0234475,0,1,0,True,0,0,0
chr9:122777952-122778589,638,0,0,0,intergenic,nan,nan,10343,0,319,0.042641357,0.04175726,95.73586418927952,319.0,5.768321,0,1,0,True,0,1,0
chr9:122904511-122905645,1135,1,1,1,exon,RC3H2,ENSG00000056586,0,0,535,0.0715145,0.06907307,92.84854965913648,535.0,6.2841344,0,1,0,True,0,1,0
chr9:122940592-122941475,884,1,1,1,exon,RABGAP1,ENSG00000011454,0,0,526,0.07031146,0.06794969,92.96885443122578,526.0,6.2672005,1,1,1,True,0,1,1
chr9:123268139-123269049,911,1,1,1,exon,STRBP,ENSG00000165209,0,0,513,0.06857372,0.066324785,93.14262799091031,513.0,6.2422233,0,0,0,True,0,0,0
chr9:123338851-123339275,425,0,0,0,intergenic,nan,nan,16894,0,111,0.014837588,0.014728588,98.51624114423204,111.0,4.7184987,1,0,1,True,1,0,1
chr9:123445046-123445706,661,0,1,0,intron,DENND1A,ENSG00000119522,11671,0,316,0.042240344,0.041372575,95.77596577997592,316.0,5.7589016,0,1,0,True,0,1,0
chr9:123509464-123510107,644,0,1,0,intron,DENND1A,ENSG00000119522,47440,0,176,0.023526266,0.02325379,97.64737334580938,176.0,5.17615,0,1,0,True,0,0,0
chr9:123524747-123525287,541,0,1,0,intron,DENND1A,ENSG00000119522,57929,0,105,0.014035556,0.01393797,98.59644432562492,105.0,4.6634393,1,1,1,True,0,0,0
chr9:123929817-123930351,535,1,1,1,exon,DENND1A,ENSG00000119522,0,0,461,0.061622776,0.059798658,93.83772222964843,461.0,6.135565,0,0,0,True,0,0,0
chr9:124144629-124145060,432,0,0,0,intergenic,nan,nan,112545,0,211,0.028204786,0.027814355,97.17952145435105,211.0,5.3565865,1,0,0,True,0,0,0
chr9:124257857-124258663,807,1,1,1,exon,NEK6,ENSG00000119408,0,0,304,0.04063628,0.03983233,95.93637214276166,304.0,5.7203116,0,1,0,True,0,1,0
chr9:124284700-124285323,624,0,1,1,promoter,NEK6,ENSG00000119408,1116,0,126,0.016842669,0.016702404,98.3157331907499,126.0,4.8441873,0,1,0,True,0,1,0
chr9:124309091-124310056,966,0,1,0,intron,NEK6,ENSG00000119408,9105,0,317,0.042374015,0.041500818,95.76259858307714,317.0,5.7620516,0,1,0,True,0,1,0
chr9:124568661-124569499,839,0,1,0,intron,NR6A1,ENSG00000148200,26308,0,261,0.034888383,0.034293577,96.51116160941052,261.0,5.5683446,0,0,0,True,0,0,0
chr9:124652403-124653003,601,0,1,0,intron,NR6A1,ENSG00000148200,56594,0,244,0.03261596,0.03209535,96.73840395669028,244.0,5.5012584,0,1,0,True,0,1,0
chr9:124658697-124659691,995,0,1,0,intron,NR6A1,ENSG00000148200,62888,0,488,0.06523192,0.06319254,93.47680791338055,488.0,6.1923623,0,0,0,True,0,0,0
chr9:124708591-124709041,451,0,1,0,intron,NR6A1,ENSG00000148200,62235,0,218,0.02914049,0.028723978,97.08595107605936,218.0,5.389072,0,0,0,True,0,0,0
chr9:124771007-124771863,857,1,1,1,exon,NR6A1,ENSG00000148200,0,0,498,0.06656864,0.06444662,93.34313594439246,498.0,6.212606,0,0,0,True,0,0,0
chr9:124940497-124941867,1371,1,1,1,exon,GOLGA1,ENSG00000136935,0,0,637,0.08514904,0.08171734,91.48509557545783,637.0,6.4583383,0,1,0,True,0,1,0
chr9:125200023-125201223,1201,1,1,1,exon,RABEPK,ENSG00000136933,0,0,460,0.061489105,0.05967274,93.85108942654723,460.0,6.133398,0,1,0,True,0,1,0
chr9:125240854-125242110,1257,1,1,1,exon,HSPA5,ENSG00000044574,0,0,757,0.10118968,0.09639113,89.88103194760059,757.0,6.6306834,0,1,0,True,0,1,0
chr9:125261035-125262328,1294,1,1,1,exon,GAPVD1,ENSG00000165219,0,0,485,0.06483091,0.06281602,93.516909504077,485.0,6.1862087,0,1,0,True,0,1,0
chr9:126341458-126341826,369,0,1,0,intron,MVB12B,ENSG00000196814,6238,0,120,0.016040636,0.015913345,98.39593637214276,120.0,4.7957907,0,0,0,True,0,0,0
chr9:126531975-126532824,850,0,0,0,intergenic,nan,nan,51161,0,344,0.045983158,0.044957265,95.40168426680926,344.0,5.8435445,0,1,0,True,0,1,0
chr9:126790771-126791739,969,0,0,0,intergenic,nan,nan,13266,0,471,0.0629595,0.061056998,93.70405026066034,471.0,6.156979,0,1,0,True,0,1,0
chr9:126914444-126915500,1057,1,1,1,exon,RALGPS1,ENSG00000136828,0,0,484,0.064697236,0.062690474,93.5302767009758,484.0,6.184149,0,0,0,True,0,0,0
chr9:126940628-126940887,260,0,1,0,intron,RALGPS1,ENSG00000136828,21337,0,46,0.0061489106,0.006130083,99.38510894265472,46.0,3.8501477,0,0,0,True,0,0,0
chr9:127198978-127199498,521,1,1,0,exon,RALGPS1,ENSG00000136828,11004,0,125,0.016708996,0.016570937,98.32910038764872,125.0,4.836282,0,0,0,True,0,0,0
chr9:127388149-127388649,501,1,1,1,exon,GARNL3,ENSG00000136895,0,0,273,0.03649245,0.035842367,96.3507552466248,273.0,5.613128,1,1,0,True,1,1,0
chr9:127396426-127397493,1068,1,1,1,exon,SLC2A8,ENSG00000136856,0,0,746,0.099719286,0.095054954,90.0280711134875,746.0,6.616065,0,1,1,True,0,1,1
chr9:127450850-127452091,1242,1,1,1,exon,LRSAM1,ENSG00000148356,0,0,557,0.07445528,0.07181382,92.55447132736263,557.0,6.324359,0,1,0,True,0,1,0
chr9:127522553-127522944,392,0,1,0,intron,FAM129B,ENSG00000136830,4276,0,172,0.022991579,0.022731256,97.70084213340462,172.0,5.1532917,0,1,0,True,0,1,0
chr9:127548331-127548862,532,0,1,0,intron,FAM129B,ENSG00000136830,20022,0,247,0.033016976,0.032483622,96.69830236599384,247.0,5.5134287,1,1,0,True,1,1,0
chr9:127561578-127562261,684,0,1,0,intron,FAM129B,ENSG00000136830,6623,0,635,0.0848817,0.08147095,91.51182996925544,635.0,6.455199,0,1,0,True,0,1,0
chr9:127583687-127584722,1036,0,1,0,intron,STXBP1,ENSG00000136854,4316,0,478,0.0638952,0.061936893,93.61047988236868,478.0,6.1717005,0,1,0,True,0,1,0
chr9:127611951-127612497,547,1,1,1,exon,STXBP1,ENSG00000136854,0,0,443,0.059216682,0.057529654,94.07833177382705,443.0,6.0958247,0,0,0,True,0,0,0
chr9:127734508-127735555,1048,1,1,1,exon,TOR2A,ENSG00000160404,0,0,618,0.08260927,0.07937412,91.7390723165352,618.0,6.4281054,1,1,1,True,1,1,1
chr9:127740481-127741129,649,0,1,1,promoter,AL162426.1,ENSG00000279363,1725,0,335,0.04478011,0.04380644,95.52198903889855,335.0,5.817111,0,1,0,True,0,1,0
chr9:127784955-127786146,1192,1,1,1,exon,CDK9,ENSG00000136807,0,0,736,0.09838257,0.09383871,90.1617430824756,736.0,6.6025877,1,0,0,True,1,0,0
chr9:127847697-127847977,281,0,1,1,promoter,ENG,ENSG00000106991,529,0,217,0.029006816,0.02859408,97.09931827295816,217.0,5.3844953,0,1,0,True,0,1,0
chr9:127853926-127854826,901,1,1,1,exon,ENG,ENSG00000106991,0,0,537,0.071781844,0.06932254,92.82181526533886,537.0,6.2878585,1,1,1,True,0,1,1
chr9:127916852-127917364,513,1,1,1,exon,ST6GALNAC4,ENSG00000136840,0,0,564,0.07539099,0.0726843,92.46090094907098,564.0,6.336826,1,1,0,True,1,1,0
chr9:127923109-127923502,394,0,1,1,promoter,PIP5KL1,ENSG00000167103,1197,0,303,0.040502608,0.039703872,95.94973933966048,303.0,5.7170277,0,0,0,True,0,0,0
chr9:127980136-127981342,1207,1,1,1,exon,FAM102A,ENSG00000167106,0,0,616,0.08234193,0.07912715,91.76580671033284,616.0,6.424869,0,1,0,True,0,1,0
chr9:128001574-128002160,587,0,0,0,intergenic,nan,nan,21060,0,219,0.029274162,0.028853856,97.07258387916052,219.0,5.3936276,1,1,0,True,1,1,0
chr9:128020723-128020953,231,0,0,0,intergenic,nan,nan,40209,0,92,0.012297821,0.012222817,98.77021788530944,92.0,4.5325994,1,0,1,True,1,0,1
chr9:128030175-128030546,372,0,0,0,intergenic,nan,nan,33195,0,129,0.017243683,0.017096698,98.27563160005349,129.0,4.8675346,0,0,0,True,0,0,0
chr9:128067142-128068588,1447,1,1,1,exon,SLC25A25,ENSG00000148339,0,0,1000,0.13367197,0.12546189,86.63280310118968,1000.0,6.908755,0,1,1,True,0,0,1
chr9:128098190-128099003,814,1,1,1,exon,SLC25A25,ENSG00000148339,0,0,582,0.077797085,0.074919224,92.2202914048924,582.0,6.368187,0,1,0,True,0,1,0
chr9:128127246-128128655,1410,1,1,1,exon,PTGES2,ENSG00000148334,0,0,664,0.088758186,0.08503777,91.12418125918995,664.0,6.499787,1,1,1,True,0,1,0
chr9:128275122-128276385,1264,1,1,1,exon,SWI5,ENSG00000175854,0,0,881,0.117765,0.11133116,88.22349953214811,881.0,6.782192,0,1,0,True,0,1,0
chr9:128295402-128295632,231,0,0,0,intergenic,nan,nan,15721,0,157,0.0209865,0.020769317,97.90135008688678,157.0,5.062595,0,0,0,True,0,0,0
chr9:128321940-128323082,1143,1,1,1,exon,COQ4,ENSG00000167113,0,0,511,0.06830638,0.06607457,93.16936238470792,511.0,6.2383246,0,1,0,True,0,1,0
chr9:128339917-128340926,1010,1,1,1,exon,SLC27A4,ENSG00000167114,0,0,576,0.07699505,0.07417481,92.30049458628524,576.0,6.3578424,1,1,0,True,0,1,0
chr9:128455663-128456263,601,1,1,1,exon,ODF2,ENSG00000136811,0,0,431,0.05761262,0.056014124,94.23873813661277,431.0,6.0684257,0,0,0,True,0,0,0
chr9:128635126-128636315,1190,1,1,1,exon,WDR34,ENSG00000119333,0,0,672,0.08982756,0.08601948,91.01724368399944,672.0,6.5117455,1,1,1,True,1,1,1
chr9:128656383-128657158,776,1,1,1,exon,WDR34,ENSG00000119333,0,0,576,0.07699505,0.07417481,92.30049458628524,576.0,6.3578424,0,1,0,True,0,1,0
chr9:128688460-128689753,1294,1,1,1,exon,SET,ENSG00000119335,0,0,783,0.10466515,0.09954226,89.53348482823152,783.0,6.664409,1,1,0,True,0,1,0
chr9:128723891-128725117,1227,1,1,1,exon,ZDHHC12,ENSG00000160446,0,0,775,0.10359578,0.09857374,89.64042240342201,775.0,6.6541524,0,1,0,True,0,1,0
chr9:128771410-128772544,1135,1,1,1,exon,ZER1,ENSG00000160445,0,0,527,0.07044513,0.06807457,92.95548723432697,527.0,6.2690964,0,1,0,True,0,1,0
chr9:128817997-128819019,1023,1,1,1,exon,ENDOG,ENSG00000167136,0,0,451,0.060286056,0.058538735,93.97139419863656,451.0,6.1136823,0,1,0,True,0,1,0
chr9:128838227-128838721,495,1,1,0,exon,KYAT1,ENSG00000171097,2715,0,275,0.03675979,0.036100265,96.32402085282716,275.0,5.620401,1,1,1,True,1,1,1
chr9:128870467-128871278,812,0,1,0,intron,KYAT1,ENSG00000171097,9934,0,381,0.05092902,0.049674556,94.90709798155326,381.0,5.9454207,1,1,1,True,0,0,0
chr9:129036091-129036777,687,1,1,1,exon,MIGA2,ENSG00000148343,0,0,456,0.060954418,0.059168898,93.9045582141425,456.0,6.1246834,1,0,1,True,1,0,1
chr9:129080481-129081441,961,1,1,1,exon,DOLPP1,ENSG00000167130,0,0,683,0.091297954,0.08736777,90.87020451811256,683.0,6.527958,1,0,1,True,1,0,0
chr9:129139804-129140822,1019,1,1,1,exon,PTPA,ENSG00000119383,0,0,349,0.046651516,0.045596037,95.3348482823152,349.0,5.857933,0,1,0,True,0,1,0
chr9:129177896-129178490,595,1,1,1,exon,IER5L,ENSG00000188483,0,0,483,0.06456356,0.06256491,93.54364389787462,483.0,6.182085,0,0,0,True,0,0,0
chr9:129189983-129190469,487,0,0,0,intergenic,nan,nan,11720,0,231,0.030878225,0.030411085,96.91217751637484,231.0,5.4467373,0,0,1,True,0,0,0
chr9:129333667-129334697,1031,0,0,0,intergenic,nan,nan,155404,0,807,0.107873276,0.10244221,89.21267210266008,807.0,6.694562,1,1,0,True,0,1,0
chr9:129405915-129406706,792,0,0,0,intergenic,nan,nan,202177,0,419,0.056008555,0.05449629,94.39914449939847,419.0,6.0402546,0,1,0,True,0,1,0
chr9:129416955-129417395,441,0,0,0,intergenic,nan,nan,191488,0,116,0.015505948,0.01538696,98.449405159738,116.0,4.762174,1,1,0,True,1,0,0
chr9:129482567-129483301,735,0,0,0,intergenic,nan,nan,125582,0,561,0.074989974,0.072311334,92.5010025397674,561.0,6.331502,0,1,0,True,0,1,0
chr9:129488333-129488946,614,0,0,0,intergenic,nan,nan,119937,0,672,0.08982756,0.08601948,91.01724368399944,672.0,6.5117455,0,1,0,True,0,1,0
chr9:129641960-129642621,662,1,1,1,exon,ASB6,ENSG00000148331,0,0,533,0.07124716,0.06882354,92.8752840529341,533.0,6.280396,0,1,0,True,0,1,0
chr9:129750035-129750437,403,0,1,0,intron,PTGES,ENSG00000148344,2581,0,335,0.04478011,0.04380644,95.52198903889855,335.0,5.817111,0,0,0,True,0,0,0
chr9:129751661-129752211,551,0,1,0,intron,PTGES,ENSG00000148344,807,0,447,0.05975137,0.058034323,94.02486298623178,447.0,6.104793,0,1,0,True,0,1,0
chr9:129762234-129763450,1217,0,0,0,intergenic,nan,nan,9186,0,387,0.051731054,0.050437428,94.82689480016042,387.0,5.961005,0,1,0,True,0,1,0
chr9:129991834-129992316,483,0,1,0,intron,FNBP1,ENSG00000187239,2550,0,111,0.014837588,0.014728588,98.51624114423204,111.0,4.7184987,0,0,0,True,0,0,0
chr9:130033554-130034386,833,0,1,0,intron,FNBP1,ENSG00000187239,8775,0,274,0.03662612,0.035971325,96.33738804972596,274.0,5.616771,0,1,0,True,0,1,0
chr9:130187164-130187488,325,0,1,0,intron,NCS1,ENSG00000107130,6339,0,112,0.014971261,0.014860298,98.50287394733324,112.0,4.727388,0,0,1,True,0,0,1
chr9:130265515-130266064,550,1,1,1,exon,HMCN2,ENSG00000148357,0,0,110,0.014703916,0.014596862,98.52960834113088,110.0,4.7095304,0,0,1,True,0,0,1
chr9:130535965-130537038,1074,0,0,0,intergenic,nan,nan,41926,0,387,0.051731054,0.050437428,94.82689480016042,387.0,5.961005,0,1,1,True,0,1,1
chr9:130578760-130579848,1089,1,1,1,exon,FUBP3,ENSG00000107164,0,0,438,0.058548324,0.056898464,94.14516775832108,438.0,6.0844994,0,0,0,True,0,0,0
chr9:130712375-130713168,794,0,0,1,promoter,ABL1,ENSG00000097007,777,0,537,0.071781844,0.06932254,92.82181526533886,537.0,6.2878585,1,0,1,True,0,0,0
chr9:130866426-130866730,305,0,1,0,intron,ABL1,ENSG00000097007,27107,0,100,0.013367197,0.013278644,98.66328031011898,100.0,4.6151204,0,0,0,True,0,0,0
chr9:130885389-130885908,520,1,1,0,exon,ABL1,ENSG00000097007,7929,0,238,0.031813927,0.031318348,96.81860713808317,238.0,5.4764633,1,1,1,True,1,0,1
chr9:131092370-131092924,555,1,1,0,exon,LAMC3,ENSG00000050555,3551,0,414,0.055340197,0.053863175,94.46598048389254,414.0,6.0282784,0,1,0,True,0,1,0
chr9:131094653-131095060,408,0,0,1,promoter,AIF1L,ENSG00000126878,1415,0,288,0.038497526,0.037774984,96.15024729314264,288.0,5.6664267,0,0,1,True,0,0,1
chr9:131125075-131125811,737,1,1,1,exon,NUP214,ENSG00000126883,0,0,402,0.05373613,0.05234207,94.62638684667826,402.0,5.9989367,1,1,1,True,1,1,1
chr9:131191129-131191428,300,0,1,1,promoter,NUP214,ENSG00000126883,695,0,56,0.0074856305,0.0074577522,99.2514369736666,56.0,4.0430512,0,0,0,True,0,0,0
chr9:131276890-131277467,578,0,0,1,promoter,FAM78A,ENSG00000126882,342,0,133,0.017778372,0.017622186,98.22216281245822,133.0,4.89784,0,1,0,True,0,1,0
