peak_id,peak_width,exon,gene,promoter,annotation,gene_name,gene_id,tss_distance,ENCODE_blacklist,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,contains_primed_enhancers,contains_active_enhancers,contains_repressed_enhancers,highly_variable,mean,std,contains_primed_enhancers_2nd_and_3rd_trimester,contains_active_enhancers_2nd_and_3rd_trimester,contains_repressed_enhancers_2nd_and_3rd_trimester
chr8:22440487-22441663,1177,1,1,1,exon,PPP3CC,ENSG00000120910,0,0,524,0.070044115,0.06769988,92.9955888250234,524.0,6.263398,0,1,0,True,0.4303490133423569,1.2800110708201824,0,1,0
chr8:22560098-22560698,601,0,1,1,promoter,SORBS3,ENSG00000120896,232,0,279,0.03729448,0.036615863,96.27055206523193,279.0,5.6347895,1,1,0,True,0.2857365477358331,1.1155585890474822,0,1,0
chr8:22560848-22562084,1237,1,1,1,exon,SORBS3,ENSG00000120896,0,0,413,0.055206522,0.053736504,94.47934768079134,413.0,6.025866,0,1,0,True,0.40713592734641707,1.1764208607271516,0,1,0
chr8:22578771-22579601,831,1,1,1,exon,PDLIM2,ENSG00000120913,0,0,583,0.077930756,0.07504324,92.20692420799358,583.0,6.369901,0,1,0,True,0.2622681505286075,1.1565843128691524,0,1,0
chr8:22587745-22588176,432,1,1,1,exon,AC037459.4,ENSG00000248235,12,0,299,0.039967917,0.039189864,96.00320812725572,299.0,5.7037826,0,1,0,True,0.2859990931822681,1.1049648062518347,0,1,0
chr8:22597150-22597722,573,1,1,1,exon,C8orf58,ENSG00000241852,1878,0,314,0.041973,0.04111603,95.80270017377356,314.0,5.7525725,0,1,0,True,0.3059446751280487,1.1565099773326526,0,1,0
chr8:22604435-22605019,585,1,1,1,exon,CCAR2,ENSG00000158941,0,0,321,0.042908702,0.042013638,95.70912979548189,321.0,5.7745514,0,0,0,True,0.31454717767828194,1.1508264748826327,0,0,0
chr8:22650911-22651427,517,0,1,0,intron,BIN3,ENSG00000147439,6106,0,160,0.021387516,0.021162013,97.86124849619034,160.0,5.081404,0,0,0,True,0.29465682572708773,1.1640473654073744,0,0,0
chr8:22695084-22695644,561,0,0,1,promoter,EGR3,ENSG00000179388,1781,0,166,0.022189546,0.02194694,97.78104531479748,166.0,5.117994,0,0,1,True,0.2277170239944366,1.144219156131123,0,0,1
chr8:22703289-22703711,423,0,0,0,intergenic,nan,nan,9986,0,115,0.015372276,0.01525532,98.46277235663682,115.0,4.75359,1,0,1,True,0.18455336608702655,1.0866058722464056,1,0,1
chr8:22986770-22987326,557,0,1,1,promoter,RHOBTB2,ENSG00000008853,90,0,290,0.03876487,0.038032383,96.12351289934502,290.0,5.673323,0,1,0,True,0.3421353791965075,1.2437281677734504,0,1,0
chr8:22999161-23000228,1068,1,1,1,exon,RHOBTB2,ENSG00000008853,0,0,353,0.047186203,0.04610676,95.28137949471996,353.0,5.869297,0,0,0,True,0.35406687952784777,1.1295521736160077,0,0,0
chr8:23041753-23042834,1082,0,1,0,intron,TNFRSF10B,ENSG00000120889,7092,0,233,0.031145569,0.030670388,96.8854431225772,233.0,5.4553213,1,1,1,True,0.3128143577725234,1.131381673260458,1,0,1
chr8:23067747-23068009,263,0,1,0,intron,TNFRSF10B,ENSG00000120889,1011,0,70,0.009357038,0.009313532,99.06429621708328,70.0,4.26268,1,0,1,True,0.0897635524897006,0.6965143678635375,1,0,1
chr8:23246262-23247052,791,1,1,1,exon,CHMP7,ENSG00000147457,0,0,510,0.0681727,0.06594943,93.18272958160674,510.0,6.2363696,0,0,0,True,0.4188444344068465,1.195950692854029,0,0,0
chr8:23483895-23484572,678,0,0,0,intergenic,nan,nan,26199,0,215,0.028739473,0.02833424,97.12605266675578,215.0,5.3752785,0,1,0,True,0.3041070386210167,1.0256283421978287,0,1,0
chr8:23499281-23499560,280,0,0,0,intergenic,nan,nan,29244,0,79,0.010560086,0.010504718,98.94399144499398,79.0,4.3820267,0,0,0,True,0.1840146378815102,0.9369694422971429,0,0,0
chr8:23528573-23529655,1083,1,1,1,exon,SLC25A37,ENSG00000147454,0,0,463,0.06189012,0.060050454,93.81098783585082,463.0,6.1398845,0,1,0,True,0.42345693344373897,1.2061472453556383,0,1,0
chr8:25175105-25175608,504,0,0,0,intergenic,nan,nan,9114,0,265,0.03542307,0.034810107,96.45769282181529,265.0,5.583496,0,0,0,True,0.2877536819409691,1.0544644888543584,0,0,0
chr8:25214751-25215111,361,0,1,0,intron,DOCK5,ENSG00000147459,29885,0,56,0.0074856305,0.0074577522,99.2514369736666,56.0,4.0430512,1,1,1,True,0.20547700474719519,1.0693260074515591,1,0,1
chr8:25252387-25253190,804,0,1,0,intron,DOCK5,ENSG00000147459,43391,0,118,0.015773293,0.015650187,98.42267076594038,118.0,4.7791233,0,1,0,True,0.2708603586592634,1.0832315925817715,0,1,0
chr8:25458156-25459302,1147,1,1,1,exon,CDCA2,ENSG00000184661,0,0,909,0.12150782,0.114674054,87.84921801898142,909.0,6.8134446,1,0,1,True,0.553878904970765,1.184114233282621,0,0,0
chr8:26291077-26292041,965,1,1,1,exon,PPP2R2A,ENSG00000221914,0,0,488,0.06523192,0.06319254,93.47680791338055,488.0,6.1923623,0,1,0,True,0.3943770166185423,1.1917593799532555,0,1,0
chr8:26382642-26383898,1257,1,1,1,exon,BNIP3L,ENSG00000104765,0,0,670,0.08956022,0.085774146,91.04397807779708,670.0,6.508769,0,1,0,True,0.5090450517231075,1.2459928085647196,0,1,0
chr8:26457573-26458180,608,0,1,0,intron,BNIP3L,ENSG00000104765,54786,0,108,0.014436573,0.014333358,98.55634273492848,108.0,4.691348,0,1,0,True,0.23176226152873297,0.9986561444986497,0,1,0
chr8:27310851-27311800,950,1,1,1,exon,PTK2B,ENSG00000120899,0,0,447,0.05975137,0.058034323,94.02486298623178,447.0,6.104793,0,1,0,True,0.4089802791183619,1.2314863282462174,0,1,0
chr8:27629343-27629721,379,0,0,0,intergenic,nan,nan,4146,0,94,0.012565165,0.012486878,98.74348349151182,94.0,4.553877,0,1,0,True,0.16724088655018549,1.0044411012343732,0,0,0
chr8:27666971-27667690,720,0,1,0,intron,SCARA3,ENSG00000168077,32789,0,187,0.024996659,0.024689352,97.50033417992246,187.0,5.236442,1,1,1,True,0.2757482022514389,1.1121216654577584,1,1,1
chr8:28092527-28093483,957,1,1,1,exon,ELP3,ENSG00000134014,0,0,353,0.047186203,0.04610676,95.28137949471996,353.0,5.869297,0,1,0,True,0.3332790819382064,1.0766455755030624,0,0,0
chr8:28350990-28352256,1267,1,1,1,exon,FBXO16,ENSG00000214050,0,0,553,0.0739206,0.07131606,92.6079401149579,553.0,6.317165,1,1,1,True,0.437215491715904,1.2105692784527748,1,1,1
chr8:28400833-28402224,1392,0,1,0,intron,FBXO16,ENSG00000214050,476,0,520,0.069509424,0.067200065,93.04905761261864,520.0,6.25575,0,1,0,True,0.45666220910011357,1.1985935221738373,0,1,0
chr8:28419563-28419919,357,0,1,0,intron,FBXO16,ENSG00000214050,9492,0,140,0.018714076,0.018541122,98.12859243416656,140.0,4.94876,0,0,0,True,0.23416814700541938,1.1358584909942468,0,0,0
chr8:28493940-28494800,861,1,1,1,exon,FZD3,ENSG00000104290,0,0,320,0.04277503,0.041885458,95.7224969923807,320.0,5.771441,0,0,0,True,0.34072723592866316,1.2679388317476232,0,0,0
chr8:28622082-28622845,764,1,1,1,exon,EXTL3,ENSG00000012232,0,0,560,0.0748563,0.072186984,92.51436973666624,560.0,6.329721,0,1,1,True,0.4276581641704527,1.1354672717541812,0,1,1
chr8:28700872-28701948,1077,1,1,1,exon,EXTL3,ENSG00000012232,0,0,330,0.04411175,0.043166526,95.5888250233926,330.0,5.8021183,0,1,0,True,0.35935211871875355,1.1798093445782478,0,1,0
chr8:28889750-28890527,778,1,1,1,exon,HMBOX1,ENSG00000147421,0,0,555,0.07418794,0.07156497,92.58120572116027,555.0,6.3207684,0,1,0,True,0.4742163805104567,1.1990712271492423,0,0,0
chr8:29062842-29063404,563,0,1,0,intron,HMBOX1,ENSG00000147421,10324,0,306,0.040903624,0.040089205,95.90963774896404,306.0,5.7268476,0,1,0,True,0.2645621429162664,1.0232370863439058,0,1,0
chr8:29350387-29351105,719,1,1,1,exon,DUSP4,ENSG00000120875,0,0,502,0.06710333,0.06494781,93.28966715679722,502.0,6.22059,0,0,0,True,0.31918398534431963,1.1583970479086758,0,0,0
chr8:29583415-29584334,920,0,0,0,intergenic,nan,nan,232746,0,597,0.07980216,0.076777846,92.01978345141023,597.0,6.393591,1,1,0,True,0.38190160902044024,1.1161848929975358,1,0,0
chr8:29655377-29656275,899,0,0,0,intergenic,nan,nan,304708,0,465,0.062157467,0.060302187,93.7842534420532,465.0,6.1441855,0,1,0,True,0.34819667301937235,1.2379923296279989,0,1,0
chr8:29658869-29659341,473,0,0,0,intergenic,nan,nan,308200,0,303,0.040502608,0.039703872,95.94973933966048,303.0,5.7170277,0,0,0,True,0.24531659933281175,0.9917174302026985,0,0,0
chr8:29751923-29752580,658,0,0,0,intergenic,nan,nan,314472,0,276,0.036893465,0.03622919,96.31065365592836,276.0,5.6240177,0,0,0,True,0.19482315133075231,0.9500265334859462,0,0,0
chr8:30082222-30083436,1215,1,1,1,exon,SARAF,ENSG00000133872,0,0,814,0.10880898,0.103286445,89.1191017243684,814.0,6.703188,0,1,0,True,0.5323571146469208,1.2030765077305192,0,1,0
chr8:30155619-30157048,1430,1,1,1,exon,DCTN6,ENSG00000104671,0,0,510,0.0681727,0.06594943,93.18272958160674,510.0,6.2363696,0,1,0,True,0.4264536952224658,1.1921504362263255,0,0,0
chr8:30268909-30269270,362,0,0,0,intergenic,nan,nan,112533,0,107,0.014302901,0.01420158,98.5697099318273,107.0,4.6821313,0,1,0,True,0.1523241621450003,0.8709282443739144,0,0,0
chr8:30284334-30284784,451,0,0,0,intergenic,nan,nan,99694,0,191,0.025531346,0.025210865,97.44686539232724,191.0,5.2574954,0,1,0,True,0.23145661624406877,1.1025072050878526,0,0,0
chr8:30500299-30500877,579,0,1,0,intron,RBPMS,ENSG00000157110,20968,0,104,0.013901885,0.01380614,98.60981152252371,104.0,4.65396,0,1,0,True,0.23408813025033948,0.9658030285788602,0,1,0
chr8:30667281-30667506,226,0,0,0,intergenic,nan,nan,9029,0,54,0.0072182864,0.0071923593,99.27817136746424,54.0,4.0073333,0,0,0,True,0.16449254183199782,1.050899051625782,0,0,0
chr8:30727462-30728157,696,1,1,1,exon,GSR,ENSG00000104687,0,0,337,0.045047455,0.044062294,95.49525464510091,337.0,5.8230457,0,1,0,True,0.33266460521661184,1.1143024632484833,0,1,0
chr8:33484559-33485261,703,1,1,1,exon,MAK16,ENSG00000198042,0,0,381,0.05092902,0.049674556,94.90709798155326,381.0,5.9454207,0,1,0,True,0.3148210582169463,1.1598735090062982,0,1,0
chr8:33512976-33513826,851,1,1,1,exon,TTI2,ENSG00000129696,0,0,290,0.03876487,0.038032383,96.12351289934502,290.0,5.673323,1,0,1,True,0.3317433656052887,1.1706948637917562,0,0,1
chr8:33566794-33567359,566,1,1,1,exon,RNF122,ENSG00000133874,0,0,137,0.01831306,0.018147396,98.168694024863,137.0,4.9272537,1,0,1,True,0.2472164921363674,1.1448806341493116,1,0,0
chr8:37566740-37567138,399,0,0,0,intergenic,nan,nan,128612,0,71,0.00949071,0.009445956,99.05092902018448,71.0,4.276666,1,0,1,True,0.07977853983245224,0.7660098149443445,1,0,1
chr8:37695119-37695895,777,1,1,1,exon,ZNF703,ENSG00000183779,0,0,669,0.08942655,0.08565146,91.0573452746959,669.0,6.5072775,0,0,1,True,0.32908040867496025,1.2324546970850943,0,0,1
chr8:37736141-37736991,851,1,1,1,exon,ERLIN2,ENSG00000147475,0,0,431,0.05761262,0.056014124,94.23873813661277,431.0,6.0684257,1,1,1,True,0.3978892500064054,1.2806109181013725,1,1,1
chr8:37762134-37763022,889,1,1,1,exon,PROSC,ENSG00000147471,0,0,336,0.04491378,0.043934375,95.50862184199973,336.0,5.820083,0,1,0,True,0.31796381830162534,1.1543956509867341,0,1,0
chr8:37781216-37781754,539,0,0,0,intergenic,nan,nan,2436,0,232,0.031011896,0.030540744,96.898810319476,232.0,5.4510384,0,1,1,True,0.24162813478269682,1.087730008213132,0,1,0
chr8:37881851-37882379,529,0,1,0,intron,RAB11FIP1,ENSG00000156675,3733,0,168,0.02245689,0.022208447,97.75431092099988,168.0,5.1298985,0,1,0,True,0.267364834128588,1.1231204415822973,0,1,0
chr8:38029994-38030812,819,1,1,1,exon,EIF4EBP1,ENSG00000187840,0,0,195,0.026066033,0.025732104,97.393396604732,195.0,5.278115,0,1,1,True,0.26102911462542233,1.0900802996912826,0,0,1
chr8:38036932-38037377,446,0,1,0,intron,EIF4EBP1,ENSG00000187840,6590,0,125,0.016708996,0.016570937,98.32910038764872,125.0,4.836282,0,1,0,True,0.24079239095220809,1.0156319410811943,0,0,0
chr8:38104670-38105955,1286,1,1,1,exon,ASH2L,ENSG00000129691,0,0,669,0.08942655,0.08565146,91.0573452746959,669.0,6.5072775,0,1,0,True,0.441692297938937,1.2357569724425341,0,1,0
chr8:38126979-38127869,891,0,1,1,promoter,ASH2L,ENSG00000129691,470,0,280,0.03742815,0.03674472,96.25718486833313,280.0,5.638355,0,0,0,True,0.27561160896885667,1.0449152172623435,0,0,0
chr8:38175870-38177185,1316,1,1,1,exon,BAG4,ENSG00000156735,0,0,490,0.06549927,0.06344349,93.45007351958294,490.0,6.196444,0,1,0,True,0.46114983949787797,1.3191843749238152,0,1,0
chr8:38231155-38232256,1102,1,1,1,exon,DDHD2,ENSG00000085788,0,0,528,0.0705788,0.06819943,92.94212003742815,528.0,6.2709885,0,1,0,True,0.47472715363427725,1.3332169223221078,0,1,0
chr8:38268480-38269645,1166,1,1,1,exon,PLPP5,ENSG00000147535,0,0,441,0.05894934,0.05727723,94.10506616762466,441.0,6.09131,0,1,0,True,0.40792820048130896,1.2483307880244494,0,1,0
chr8:38377051-38377669,619,0,1,0,intron,WHSC1L1,ENSG00000147548,3151,0,472,0.06309317,0.061182745,93.69068306376153,472.0,6.1590953,0,1,0,True,0.4011184146809779,1.2005739179675055,0,1,0
chr8:38382042-38382697,656,1,1,1,exon,WHSC1L1,ENSG00000147548,0,0,469,0.06269215,0.060805455,93.73078465445796,469.0,6.152733,0,1,0,True,0.40083910501477804,1.2155528647592482,0,1,0
chr8:38398601-38399301,701,0,1,1,promoter,LETM2,ENSG00000165046,1581,0,255,0.03408635,0.033518285,96.59136479080335,255.0,5.5451775,0,0,0,True,0.31053420933653275,1.152277779380244,0,0,0
chr8:38415834-38416086,253,1,1,1,exon,FGFR1,ENSG00000077782,0,0,75,0.010025398,0.009975477,98.99746023258923,75.0,4.3307333,1,0,1,True,0.17506894961772407,0.9933921287668145,1,0,1
chr8:38574089-38574779,691,0,0,0,intergenic,nan,nan,45426,0,182,0.024328299,0.02403708,97.56717016441652,182.0,5.209486,0,0,0,True,0.2948157941187823,1.0529250550022853,0,0,0
chr8:38703566-38704240,675,0,0,0,intergenic,nan,nan,23945,0,293,0.039165888,0.03841836,96.08341130864858,293.0,5.68358,0,1,0,True,0.3339543240493112,1.2427957986426093,0,1,0
chr8:38721113-38721609,497,0,0,0,intergenic,nan,nan,6576,0,232,0.031011896,0.030540744,96.898810319476,232.0,5.4510384,1,0,1,True,0.20514768815011827,1.0120041815514507,1,0,0
chr8:38734332-38735072,741,0,1,0,intron,TACC1,ENSG00000147526,5691,0,510,0.0681727,0.06594943,93.18272958160674,510.0,6.2363696,0,1,1,True,0.385963583740308,1.122791229570844,0,1,0
chr8:38786910-38788390,1481,1,1,1,exon,TACC1,ENSG00000147526,0,0,514,0.06870739,0.06644987,93.12926079401149,514.0,6.244167,0,1,0,True,0.4232060664813107,1.2519477629842766,0,1,0
chr8:38839441-38839822,382,1,1,1,exon,TACC1,ENSG00000147526,156,0,257,0.034353696,0.033776782,96.56463039700574,257.0,5.5529594,0,0,0,True,0.2864845687718961,1.0433086283056707,0,0,0
chr8:38935447-38936057,611,1,1,0,exon,PLEKHA2,ENSG00000169499,14495,0,248,0.033150647,0.032613013,96.68493516909504,248.0,5.5174527,0,1,0,True,0.2859670198438251,1.0930999184598884,0,1,0
chr8:38973521-38974724,1204,1,1,1,exon,HTRA4,ENSG00000169495,0,0,361,0.04825558,0.047127433,95.17444191952949,361.0,5.891644,0,1,0,True,0.4575272943775099,1.215855427799224,0,1,0
chr8:38996206-38997586,1381,1,1,1,exon,ADAM9,ENSG00000168615,0,0,851,0.113754846,0.10773705,88.62451543911241,851.0,6.7475867,0,1,0,True,0.5116368883050106,1.2011930837489349,0,1,0
chr8:40349978-40350372,395,0,0,0,intergenic,nan,nan,196522,0,59,0.007886646,0.00785571,99.2113353829702,59.0,4.0943446,0,0,0,True,0.14610750856388033,0.9933285747513302,0,0,0
chr8:41235607-41236448,842,0,0,0,intergenic,nan,nan,70541,0,143,0.019115092,0.018934693,98.08849084347013,143.0,4.9698133,0,1,0,True,0.28627057544284906,1.0708330443675205,0,0,0
chr8:41312678-41313161,484,0,0,0,intergenic,nan,nan,3180,0,92,0.012297821,0.012222817,98.77021788530944,92.0,4.5325994,0,0,0,True,0.23669276967986214,0.9235186594965022,0,0,0
chr8:41323323-41323877,555,0,0,0,intergenic,nan,nan,13825,0,105,0.014035556,0.01393797,98.59644432562492,105.0,4.6634393,0,1,0,True,0.2567532929637895,1.0563827657927183,0,1,0
chr8:41528562-41529370,809,1,1,1,exon,GINS4,ENSG00000147536,0,0,544,0.07271755,0.07019519,92.72824488704718,544.0,6.300786,1,1,1,True,0.4141142665980377,1.1849104524316756,1,1,1
chr8:41577535-41578625,1091,1,1,1,exon,GPAT4,ENSG00000158669,0,0,705,0.094238736,0.0900589,90.57612618633873,705.0,6.559615,1,1,1,True,0.4401976334602899,1.1615795667680913,1,1,1
chr8:41725749-41726404,656,1,1,0,exon,ANK1,ENSG00000029534,19569,0,174,0.023258923,0.022992557,97.674107739607,174.0,5.164786,0,0,1,True,0.21505970877243613,1.010894148919075,0,0,1
chr8:41747541-41748165,625,0,1,0,intron,ANK1,ENSG00000029534,41361,0,172,0.022991579,0.022731256,97.70084213340462,172.0,5.1532917,0,1,1,True,0.34697882746614794,1.14432189924037,0,0,1
chr8:42050891-42051264,374,0,1,0,intron,KAT6A,ENSG00000083168,722,0,112,0.014971261,0.014860298,98.50287394733324,112.0,4.727388,0,1,0,True,0.18088387177562829,1.0685213236196254,0,1,0
chr8:42051496-42052966,1471,1,1,1,exon,KAT6A,ENSG00000083168,0,0,750,0.10025398,0.09554104,89.97460232589226,750.0,6.6214056,0,1,0,True,0.5066909595910545,1.1805407720492556,0,1,0
chr8:42152156-42153541,1386,1,1,1,exon,AP3M2,ENSG00000070718,0,0,890,0.118968055,0.11240688,88.10319476005881,890.0,6.7923446,0,1,1,True,0.5728672518517341,1.217713799619292,0,1,0
chr8:42337686-42339158,1473,1,1,1,exon,POLB,ENSG00000070501,0,0,355,0.04745355,0.046362028,95.25464510092236,355.0,5.874931,0,1,0,True,0.27399667885392653,1.0864063895121177,0,1,0
chr8:42391349-42392434,1086,1,1,1,exon,VDAC3,ENSG00000078668,0,0,489,0.06536559,0.063318014,93.46344071648176,489.0,6.1944056,0,1,0,True,0.3520160960921045,1.100548935686779,0,1,0
chr8:42484468-42485291,824,0,1,0,intron,SLC20A2,ENSG00000168575,15951,0,449,0.060018715,0.058286563,93.99812859243416,449.0,6.1092477,0,1,0,True,0.39419014534415325,1.1596236381030467,0,1,0
chr8:42492118-42492852,735,0,1,0,intron,SLC20A2,ENSG00000168575,8390,0,413,0.055206522,0.053736504,94.47934768079134,413.0,6.025866,0,1,0,True,0.37853669861401235,1.2637706365787995,0,1,0
chr8:42502376-42502807,432,1,1,1,exon,SLC20A2,ENSG00000168575,0,0,314,0.041973,0.04111603,95.80270017377356,314.0,5.7525725,0,0,0,True,0.3051382687180983,1.21942685946502,0,0,0
chr8:42842666-42843601,936,1,1,1,exon,THAP1,ENSG00000131931,0,0,558,0.07458896,0.071938224,92.54110413046384,558.0,6.3261495,0,1,0,True,0.4433818250283401,1.1718150345623333,0,0,0
chr8:42896184-42897435,1252,1,1,1,exon,HOOK3,ENSG00000168172,0,0,696,0.09303569,0.08895886,90.69643095842802,696.0,6.5467854,0,0,0,True,0.47075743525681074,1.2137198587135039,0,0,0
chr8:43057320-43057845,526,0,1,1,promoter,FNTA,ENSG00000168522,646,0,186,0.024862986,0.024558932,97.51370137682127,186.0,5.2311087,0,1,0,True,0.19606466905918282,0.9858602856377602,0,0,0
chr8:43092908-43094009,1102,1,1,1,exon,POMK,ENSG00000185900,0,0,397,0.05306777,0.051707588,94.6932228311723,397.0,5.986452,0,1,0,True,0.38972230383225315,1.291170516075886,0,1,0
chr8:46445844-46446168,325,0,0,0,intergenic,nan,nan,814406,0,38,0.005079535,0.0050666775,99.4920465178452,38.0,3.6635616,0,0,0,True,0.08993213340658043,0.7400183183965011,0,0,0
chr8:46581947-46582422,476,0,0,0,intergenic,nan,nan,678152,0,74,0.009891726,0.009843123,99.01082742948805,74.0,4.317488,0,0,0,True,0.04412889538110381,0.5296973160136289,0,0,0
chr8:46814464-46814921,458,0,0,0,intergenic,nan,nan,445653,0,79,0.010560086,0.010504718,98.94399144499398,79.0,4.3820267,0,0,0,True,0.20141114501239882,0.9695131202287162,0,0,0
chr8:46842049-46842722,674,0,0,0,intergenic,nan,nan,417852,0,250,0.033417992,0.03287175,96.65820077529742,250.0,5.525453,0,0,0,True,0.2184557125277916,0.9202061588478091,0,0,0
chr8:46892469-46893420,952,0,0,0,intergenic,nan,nan,367154,0,256,0.034220025,0.033647545,96.57799759390456,256.0,5.549076,0,0,0,True,0.2552436026503007,1.0010325741489436,0,0,0
chr8:46908979-46909534,556,0,0,0,intergenic,nan,nan,351040,0,100,0.013367197,0.013278644,98.66328031011898,100.0,4.6151204,0,0,0,True,0.2688156734473455,0.9838559842434558,0,0,0
chr8:47352934-47353924,991,0,1,0,intron,SPIDR,ENSG00000164808,6894,0,372,0.049725972,0.04852915,95.02740275364256,372.0,5.9215784,0,0,0,True,0.2933733023262714,1.1047538709089906,0,0,0
chr8:47362757-47363663,907,0,1,0,intron,SPIDR,ENSG00000164808,1937,0,215,0.028739473,0.02833424,97.12605266675578,215.0,5.3752785,0,1,0,True,0.17969750610277938,0.9576075455451599,0,0,0
chr8:47431034-47431739,706,0,1,0,intron,SPIDR,ENSG00000164808,8661,0,178,0.02379361,0.023514953,97.62063895201176,178.0,5.1873856,0,1,0,True,0.25700948293016385,1.0817382510728757,0,1,0
chr8:47638286-47639097,812,0,1,0,intron,SPIDR,ENSG00000164808,14990,0,200,0.026734393,0.026383273,97.32656062023791,200.0,5.3033047,0,1,0,True,0.30627898010902727,1.161016576261177,0,0,0
chr8:47644891-47645506,616,0,1,0,intron,SPIDR,ENSG00000164808,8581,0,311,0.041571982,0.040731095,95.84280176446998,311.0,5.7430034,0,1,0,True,0.29023373515240675,1.0637309569100204,0,0,0
chr8:47708796-47709438,643,0,1,0,intron,SPIDR,ENSG00000164808,11039,0,198,0.02646705,0.026122857,97.35329501403557,198.0,5.293305,0,1,0,True,0.2901724998280855,1.05087422440813,0,1,0
chr8:47765447-47765898,452,0,0,0,intergenic,nan,nan,12638,0,162,0.02165486,0.021423724,97.83451410239272,162.0,5.09375,1,0,0,True,0.14299438945922116,0.9623743170654045,1,0,0
chr8:47799164-47799639,476,1,1,0,exon,PRKDC,ENSG00000253729,15024,0,74,0.009891726,0.009843123,99.01082742948805,74.0,4.317488,1,1,1,True,0.19938033984567347,0.945025652061168,1,0,1
chr8:47909449-47910129,681,0,1,0,intron,PRKDC,ENSG00000253729,19039,0,268,0.035824087,0.03519733,96.41759123111883,268.0,5.5947113,0,0,0,True,0.2061271700554216,0.9976337504105856,0,0,0
chr8:51957882-51958179,298,0,0,0,intergenic,nan,nan,58695,0,140,0.018714076,0.018541122,98.12859243416656,140.0,4.94876,1,0,0,True,0.26407243489356325,1.2174046985501026,0,0,0
chr8:51979681-51980236,556,0,0,0,intergenic,nan,nan,80494,0,195,0.026066033,0.025732104,97.393396604732,195.0,5.278115,1,0,1,True,0.16226387124585012,0.8827268205160456,0,0,0
chr8:52460068-52460589,522,0,1,0,intron,ST18,ENSG00000147488,369,0,181,0.024194626,0.023906574,97.58053736131534,181.0,5.2040067,0,0,0,True,0.25616741424878053,0.9973756890309232,0,0,0
chr8:53296094-53297353,1260,0,0,0,intergenic,nan,nan,44396,0,233,0.031145569,0.030670388,96.8854431225772,233.0,5.4553213,0,1,0,True,0.3821216246474925,1.1560426100059715,0,0,0
